SURVEY,DOEID,REGIONC,DIVISION,LRGSTATE,TYPEHUQ,MQRESULT,NWEIGHT,HD65,CD65,ORIG1FAM,LOOKLIKE,SCALEA,SCALEB,SCALEC,SCALED,SCALEE,SCALEF,SCALEG,SCALEH,SCALEI,ENERGYAID,AIDADDRESS,NOPYFIX,NOPYFIXREST,NOPYFL,NOPYFLREST,NOPYEL,NOPYELREST,NOPYGAS,NOPYGASREST,NOPYFIXAC,NOPYFIXACREST,NOPYELAC,NOPYELACREST,SOMEPY,NOPAY,MTHSNOPYJAN,MTHSNOPYFEB,MTHSNOPYMAR,MTHSNOPYAPR,MTHSNOPYMAY,MTHSNOPYJUN,MTHSNOPYJUL,MTHSNOPYAUG,MTHSNOPYSEP,MTHSNOPYOCT,MTHSNOPYNOV,MTHSNOPYDEC,NTIMEWOEL,NDAYSWOEL,SQFTEST,MEASURE,TOTSQFT,TOTBASESQFT,TOTATTCSQFT,TOTGARGSQFT,TOTRHMSQFT,TOTHSQFT,TOTUSQFT,BASHSQFT,BASUSQFT,GARHSQFT,GARUSQFT,ATTHSQFT,ATTUSQFT,RHMHSQFT,RHMUSQFT,TOTCSQFT,TOTUCSQFT,BASCSQFT,BASUCSQFT,GARCSQFT,GARUCSQFT,ATTCSQFT,ATTUCSQFT,RHMCSQFT,RHMUCSQFT,ZSCALEA,ZSCALEB,ZSCALEC,ZSCALED,ZSCALEE,ZSCALEF,ZSCALEG,ZSCALEH,ZSCALEI,ZENERGYAID,ZAIDADDRESS,ZNOPYFIX,ZNOPYFIXREST,ZNOPYFL,ZNOPYFLREST,ZNOPYEL,ZNOPYELREST,ZNOPYGAS,ZNOPYGASREST,ZNOPYFIXAC,ZNOPYFIXACREST,ZNOPYELAC,ZNOPYELACREST,ZSOMEPY,ZNOPAY,ZMTHSNOPYJAN,ZMTHSNOPYFEB,ZMTHSNOPYMAR,ZMTHSNOPYAPR,ZMTHSNOPYMAY,ZMTHSNOPYJUN,ZMTHSNOPYJUL,ZMTHSNOPYAUG,ZMTHSNOPYSEP,ZMTHSNOPYOCT,ZMTHSNOPYNOV,ZMTHSNOPYDEC,ZNTIMEWOEL,ZNDAYSWOEL,ZSQFTEST,ZMEASURE,RHMSQFT,ATTSQFT,BASSQFT
2005,3320,3,5,4,5,9,35801.1802375,587,3014,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1200,1,1107,0,0,0,1107,1107,0,0,0,0,0,0,0,1107,0,1107,0,0,0,0,0,0,0,1107,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107,0,0
2005,3321,4,9,2,5,9,23793.7781344,752,1184,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,750,1,385,0,0,0,385,385,0,0,0,0,0,0,0,385,0,385,385,0,0,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0
2005,3322,2,4,0,2,9,27110.4202440,7305,866,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1400,1,5000,2500,0,250,2250,4125,875,1875,625,0,250,0,0,2250,0,4750,875,1875,625,0,250,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2250,0,2500
2005,3323,3,7,3,2,9,28531.0724964,2247,2805,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,3800,1,2711,0,0,650,2061,2061,650,0,0,0,650,0,0,2061,0,2061,650,0,0,0,650,0,0,2061,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061,0,0
2005,3324,3,5,0,2,9,32615.9235872,4482,1415,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,3000,1,5940,1980,0,400,3560,3560,2380,0,1980,0,400,0,0,3560,0,5540,2380,0,1980,0,400,0,0,3560,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560,0,1980
2005,3325,4,8,0,2,9,22742.4361599,715,4211,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2250,1,2594,0,0,400,2194,1920,674,0,0,0,400,0,0,1920,274,732,1862,0,0,0,400,0,0,732,1462,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194,0,0
2005,3326,4,9,2,5,9,6144.3558413,899,1164,9,9,4,4,4,4,4,4,4,3,4,1,1,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1237,0,0,0,1237,1237,0,0,0,0,0,0,0,1237,0,1237,0,0,0,0,0,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1237,0,0
2005,3327,4,8,0,2,9,24006.7191027,4925,900,9,9,3,3,4,4,4,4,4,4,2,0,9,0,9,0,9,0,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1800,1,2832,0,0,0,2832,2360,472,0,0,0,0,0,0,2360,472,0,2832,0,0,0,0,0,0,0,2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2832,0,0
2005,3328,3,6,0,2,9,19922.7666858,3016,2218,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2268,1,2428,0,406,400,1622,1622,806,0,0,0,400,0,406,1622,0,2028,806,0,0,0,400,0,406,1622,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,405.6,0
2005,3329,1,2,1,5,9,51385.1690983,4905,1242,9,9,4,3,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,844,0,0,0,844,844,0,0,0,0,0,0,0,844,0,281,844,0,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,844,0,0
2005,3330,3,5,0,2,9,43195.3651988,2663,1972,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,3888,1296,0,0,2592,3046,842,972,324,0,0,0,0,2074,518,1555,3888,0,1296,0,0,0,0,0,2592,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2592,0,1296
2005,3331,1,2,1,3,9,3811.7878870,6427,964,9,9,1,1,1,1,1,4,4,4,4,1,1,0,9,9,9,0,9,9,9,9,9,9,9,1,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1270,400,0,0,870,870,400,0,400,0,0,0,0,870,0,0,1270,0,400,0,0,0,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,870,0,400
2005,3332,4,8,0,2,9,23520.9745301,7095,139,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,700,1,678,0,0,0,678,678,0,0,0,0,0,0,0,678,0,0,678,0,0,0,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,0
2005,3333,1,1,0,1,9,3709.4764227,6107,694,9,9,1,1,4,1,2,4,4,4,4,1,1,1,0,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1232,1,1232,0,0,0,1232,1232,0,0,0,0,0,0,0,1232,0,1232,0,0,0,0,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,0,0
2005,3334,4,9,2,2,9,31737.3624780,1246,523,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2680,2,3123,0,608,650,1865,1166,1957,0,0,0,650,0,608,1166,700,744,2562,0,0,0,650,0,608,561,1304,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,607.66666667,0
2005,3335,1,2,1,3,9,4618.6412309,6591,902,9,9,4,2,4,4,4,4,4,4,4,1,1,0,9,9,9,0,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,905,0,0,0,905,679,226,0,0,0,0,0,0,679,226,0,905,0,0,0,0,0,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,905,0,0
2005,3336,2,3,0,2,9,28307.1096818,6244,958,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1650,1,2514,0,0,400,2114,2114,400,0,0,0,400,0,0,2114,0,2114,400,0,0,0,400,0,0,2114,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2114,0,0
2005,3337,4,8,0,2,9,20596.5630063,7317,526,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1396,2,2900,1450,0,0,1450,1450,1450,0,1450,0,0,0,0,1450,0,0,2900,0,1450,0,0,0,0,0,1450,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1450,0,1450
2005,3338,4,9,0,5,9,12980.9420507,0,4574,9,9,1,4,3,3,4,2,4,4,4,0,9,9,9,9,9,9,9,9,9,0,9,0,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99998,3,1560,0,0,0,1560,0,1560,0,0,0,0,0,0,0,1560,0,1560,0,0,0,0,0,0,0,1560,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1560,0,0
2005,3339,3,5,4,2,9,34572.0663004,521,3486,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,4300,1,6840,0,2280,650,3910,3910,2930,0,0,0,650,0,2280,3910,0,6190,2930,0,0,0,650,0,2280,3910,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3910,2280,0
2005,3340,3,5,0,2,9,30514.8701815,3770,1571,9,9,2,2,4,4,4,4,4,4,4,0,9,0,9,0,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1176,0,0,0,1176,1176,0,0,0,0,0,0,0,1176,0,235,1176,0,0,0,0,0,0,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1176,0,0
2005,3341,3,5,4,5,9,29546.8944973,519,3512,9,9,2,2,3,3,4,4,4,3,4,0,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1116,0,0,0,1116,1116,0,0,0,0,0,0,0,1116,0,1116,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1116,0,0
2005,3342,3,6,0,4,9,18400.2802176,3241,1944,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,600,1,717,0,0,0,717,179,538,0,0,0,0,0,0,179,538,179,717,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717,0,0
2005,3343,2,3,0,4,9,27092.1682106,5379,1403,9,9,2,3,3,3,3,3,4,4,3,1,1,0,9,9,9,1,1,1,1,0,9,1,1,1,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,2032,0,0,0,2032,2032,0,0,0,0,0,0,0,2032,0,406,2032,0,0,0,0,0,0,0,2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2032,0,0
2005,3344,4,8,0,2,9,57893.9326329,1493,3271,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2200,1,3494,0,0,650,2844,2844,650,0,0,0,650,0,0,2844,0,2844,650,0,0,0,650,0,0,2844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844,0,0
2005,3345,4,8,0,2,9,3807.4832651,7181,150,9,9,2,2,4,2,2,4,4,4,4,1,1,0,9,9,9,0,9,0,9,9,9,9,9,1,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1200,1,1312,0,0,0,1312,1312,0,0,0,0,0,0,0,1312,0,0,1312,0,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,0,0
2005,3346,4,9,2,5,9,7444.9513108,2585,16,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,236,0,0,0,236,0,236,0,0,0,0,0,0,0,236,0,236,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,236,0,0
2005,3347,1,2,1,2,9,29578.1779774,5548,1049,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,2309,1125,0,0,1184,1184,1125,0,1125,0,0,0,0,1184,0,385,2309,0,1125,0,0,0,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1184,0,1125
2005,3348,1,2,0,4,9,30199.0354836,4692,1501,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1300,1,1320,0,0,0,1320,1320,0,0,0,0,0,0,0,1320,0,220,1320,0,0,0,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,0,0
2005,3349,4,9,2,2,9,24261.8102616,963,1319,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1500,3,3000,0,0,400,2600,2600,400,0,0,0,400,0,0,2600,0,2600,400,0,0,0,400,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600,0,0
2005,3350,3,5,0,2,9,27142.5860364,4479,710,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1600,1,1939,513,0,400,1026,1026,913,0,513,0,400,0,0,1026,0,1539,913,0,513,0,400,0,0,1026,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,0,513
2005,3351,1,1,0,4,9,4386.8239411,5518,985,9,9,4,4,4,4,4,4,3,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1008,0,0,0,1008,1008,0,0,0,0,0,0,0,1008,0,504,1008,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1008,0,0
2005,3352,4,9,2,2,9,33977.5297328,654,4273,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1200,1,1517,0,0,400,1117,1117,400,0,0,0,400,0,0,1117,0,0,1517,0,0,0,400,0,0,0,1117,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,0
2005,3353,3,6,0,2,9,24792.3117409,2173,2149,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1400,1,1440,0,0,0,1440,1440,0,0,0,0,0,0,0,1440,0,720,1440,0,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1440,0,0
2005,3354,2,3,0,2,9,45518.3334861,5991,1156,9,9,1,2,2,4,4,4,2,4,3,0,9,0,9,0,9,0,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,2835,945,945,0,945,1890,945,945,0,0,0,0,945,945,0,0,2835,0,945,0,0,0,945,0,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,945,945,945
2005,3355,4,8,0,1,9,20564.2788716,1202,3584,9,9,4,3,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99998,1,902,0,0,0,902,902,0,0,0,0,0,0,0,902,0,902,0,0,0,0,0,0,0,902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,902,0,0
2005,3356,3,7,3,5,9,29647.0542869,1405,3105,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,550,1,567,0,0,0,567,567,0,0,0,0,0,0,0,567,0,567,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0
2005,3357,3,6,0,2,9,20461.2198394,2071,2241,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1200,1,1200,0,0,0,1200,600,600,0,0,0,0,0,0,600,600,800,1200,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0
2005,3358,3,7,3,1,9,44182.6846115,1713,2558,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,924,0,0,0,924,924,0,0,0,0,0,0,0,924,0,924,0,0,0,0,0,0,0,924,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,924,0,0
2005,3359,2,3,0,2,9,5776.6069743,5862,1203,9,9,1,1,4,2,4,4,4,4,4,1,1,1,0,0,9,1,1,9,9,0,9,0,9,1,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,988,0,0,250,738,738,250,0,0,0,250,0,0,738,0,148,988,0,0,0,250,0,0,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,738,0,0
2005,3360,1,1,0,2,9,4027.0055496,7169,568,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,1843,0,896,0,947,947,896,0,0,0,0,0,896,947,0,461,1843,0,0,0,0,0,896,0,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,947,896,0
2005,3361,1,1,0,5,9,15978.0487380,7526,505,9,9,1,4,4,1,2,4,4,2,4,0,9,0,9,9,9,1,9,0,9,0,9,1,9,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,99999,1,1109,0,0,0,1109,1109,0,0,0,0,0,0,0,1109,0,222,1109,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1109,0,0
2005,3362,2,3,0,2,9,29553.2030621,6001,1117,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,3748,1210,1210,0,1328,2840,908,908,303,0,0,605,605,1328,0,0,3748,0,1210,0,0,0,1210,0,1328,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1328,1210,1210
2005,3363,3,6,0,1,9,3283.3149365,1605,2543,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,1280,1,1280,0,0,0,1280,1280,0,0,0,0,0,0,0,1280,0,1280,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,0,0
2005,3364,3,7,3,2,9,25500.6135103,1272,3188,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,0,9,0,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,2900,1,5051,0,1600,400,3051,3051,2000,0,0,0,400,0,1600,3051,0,4651,2000,0,0,0,400,0,1600,3051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3051,1600,0
2005,3365,4,9,2,5,9,19288.0001141,2382,77,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,700,1,617,0,0,0,617,0,617,0,0,0,0,0,0,0,617,0,617,0,0,0,0,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,0,0
2005,3366,3,5,0,2,9,32210.7797495,4584,1417,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,2736,0,912,0,1824,1824,912,0,0,0,0,0,912,1824,0,2736,912,0,0,0,0,0,912,1824,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1824,912,0
2005,3367,4,9,2,2,9,31512.8299038,2599,8,9,9,4,4,4,4,4,4,4,4,4,0,9,0,9,9,9,0,9,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,2456,0,0,250,2206,2206,250,0,0,0,250,0,0,2206,0,0,2456,0,0,0,250,0,0,0,2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2206,0,0
2005,3368,1,1,0,2,9,17425.9492535,7369,586,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,99,999,99999,1,4337,984,0,400,2953,3937,400,984,0,0,400,0,0,2953,0,232,4337,0,984,0,400,0,0,0,2953,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2953,0,984
